               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.032274,            0.013291,            0.028839,             0.72763,             0.74372,             0.79934,             0.61802,            0.030898,           0.0036331,            0.035533,            0.004819,            0.004819,            0.004819
                 159,            0.031936,            0.013497,            0.037036,             0.72298,             0.72999,             0.81431,             0.62094,            0.032535,           0.0038782,            0.031854,            0.004786,            0.004786,            0.004786
                 160,            0.032037,            0.012974,            0.034742,             0.75471,             0.71266,             0.80646,             0.61383,            0.033049,           0.0037267,            0.032628,            0.004753,            0.004753,            0.004753
                 161,            0.030189,            0.013465,            0.030251,             0.76414,             0.66678,             0.78455,             0.59014,            0.030094,           0.0038162,            0.030188,             0.00472,             0.00472,             0.00472
                 162,            0.031357,            0.013823,            0.032414,              0.7096,             0.72943,             0.79903,             0.61019,            0.031183,           0.0038109,            0.029365,            0.004687,            0.004687,            0.004687
                 163,            0.029449,            0.012969,            0.032457,             0.77651,             0.74398,             0.83719,             0.65229,            0.031819,           0.0037682,            0.025745,            0.004654,            0.004654,            0.004654
                 164,            0.031893,            0.013083,            0.029416,             0.77042,             0.67031,             0.80976,              0.6257,            0.032827,           0.0036973,            0.034004,            0.004621,            0.004621,            0.004621
                 165,            0.033367,            0.013251,            0.029363,             0.65683,             0.75524,             0.82032,             0.62322,            0.031624,           0.0038749,            0.034469,            0.004588,            0.004588,            0.004588
                 166,            0.031405,            0.013318,            0.028954,             0.86538,             0.67129,             0.80042,              0.6244,            0.029366,            0.003609,            0.032185,            0.004555,            0.004555,            0.004555
                 167,            0.031178,            0.013428,            0.029422,             0.81833,             0.73411,             0.82526,               0.623,            0.030327,           0.0037358,            0.032358,            0.004522,            0.004522,            0.004522
                 168,            0.031333,            0.013155,            0.029078,             0.83844,             0.68756,              0.8351,             0.64277,            0.029442,           0.0036741,            0.027575,            0.004489,            0.004489,            0.004489
                 169,            0.029846,            0.013151,            0.027072,             0.68105,             0.74817,             0.79174,             0.60367,            0.031337,           0.0035592,            0.029043,            0.004456,            0.004456,            0.004456
                 170,            0.029488,            0.012842,            0.027654,             0.71225,             0.71808,             0.76663,             0.59758,            0.026346,           0.0037845,            0.034354,            0.004423,            0.004423,            0.004423
                 171,            0.031466,            0.013034,             0.02813,             0.74683,             0.77597,             0.82879,             0.64514,            0.028464,           0.0036557,            0.026819,             0.00439,             0.00439,             0.00439
                 172,             0.03377,            0.013449,            0.032099,             0.80669,             0.73139,              0.8299,             0.63687,            0.027852,           0.0036651,            0.027592,            0.004357,            0.004357,            0.004357
                 173,            0.030968,            0.013319,            0.031433,              0.8307,             0.71162,             0.83487,             0.64381,            0.028867,           0.0037519,            0.033769,            0.004324,            0.004324,            0.004324
                 174,            0.029072,            0.012821,            0.028495,             0.82093,             0.73159,             0.80748,             0.64052,            0.028772,           0.0037745,            0.040729,            0.004291,            0.004291,            0.004291
                 175,            0.028587,            0.013097,            0.025708,             0.84282,             0.68239,             0.82576,             0.65344,            0.028901,           0.0038578,            0.038184,            0.004258,            0.004258,            0.004258
                 176,            0.028714,            0.012826,            0.027866,             0.86974,              0.7192,             0.85113,             0.67315,            0.028355,           0.0038507,            0.035952,            0.004225,            0.004225,            0.004225
                 177,            0.029876,            0.013104,            0.028582,              0.7263,             0.74449,             0.82064,             0.65439,            0.027574,            0.003818,            0.044341,            0.004192,            0.004192,            0.004192
                 178,            0.027852,            0.013238,             0.02819,             0.81093,             0.76791,             0.85148,             0.67231,            0.027843,           0.0037434,            0.029003,            0.004159,            0.004159,            0.004159
                 179,            0.030229,            0.013323,            0.026882,             0.80184,             0.73839,             0.83054,             0.66277,            0.027168,            0.003801,            0.028117,            0.004126,            0.004126,            0.004126
                 180,            0.030076,            0.012665,            0.027832,             0.73368,              0.7622,             0.81484,             0.63214,            0.026199,           0.0040194,            0.031261,            0.004093,            0.004093,            0.004093
                 181,            0.031736,            0.012832,             0.02943,              0.8189,             0.72565,             0.83857,             0.64714,            0.026133,           0.0038008,            0.031999,             0.00406,             0.00406,             0.00406
                 182,            0.028826,            0.012857,            0.034341,             0.72515,             0.78398,             0.82567,             0.65606,            0.027545,           0.0039212,            0.034471,            0.004027,            0.004027,            0.004027
                 183,            0.027911,            0.012739,            0.029047,              0.7837,             0.74899,             0.84619,             0.67719,            0.028623,           0.0038953,            0.032316,            0.003994,            0.003994,            0.003994
                 184,             0.03017,            0.013106,            0.025253,             0.73808,              0.7199,             0.78215,              0.6261,            0.029085,           0.0037596,            0.031952,            0.003961,            0.003961,            0.003961
                 185,            0.028312,            0.012722,            0.026432,             0.67921,             0.72204,             0.77874,             0.61986,            0.030496,           0.0037889,            0.033728,            0.003928,            0.003928,            0.003928
                 186,             0.02958,            0.012732,            0.031067,             0.84865,             0.65653,             0.80467,             0.64208,            0.029334,           0.0037386,                0.03,            0.003895,            0.003895,            0.003895
                 187,            0.029286,            0.012845,            0.028934,             0.83598,              0.6522,             0.80777,             0.64787,            0.031376,           0.0038651,            0.030038,            0.003862,            0.003862,            0.003862
                 188,            0.027616,            0.012907,            0.025576,             0.83685,             0.68884,             0.80444,             0.62713,            0.031568,           0.0037875,            0.032944,            0.003829,            0.003829,            0.003829
                 189,            0.030167,            0.012872,            0.028016,             0.80731,             0.69003,             0.79487,              0.6379,            0.030525,           0.0039055,            0.027772,            0.003796,            0.003796,            0.003796
                 190,            0.029085,            0.012951,            0.026384,              0.8399,             0.72319,             0.84747,             0.66251,            0.029761,           0.0039636,             0.02778,            0.003763,            0.003763,            0.003763
                 191,            0.031818,            0.012793,            0.027556,             0.74058,             0.77345,             0.83017,             0.65871,            0.029523,           0.0038353,            0.025911,             0.00373,             0.00373,             0.00373
                 192,            0.028443,            0.012575,              0.0227,             0.85146,             0.71029,             0.82261,              0.6494,            0.027936,           0.0037984,            0.028604,            0.003697,            0.003697,            0.003697
                 193,            0.029545,            0.012662,            0.026965,             0.73474,             0.77145,             0.81344,              0.6453,            0.029459,            0.003732,            0.030423,            0.003664,            0.003664,            0.003664
                 194,            0.029395,            0.012669,            0.027312,             0.83661,              0.7406,             0.81474,             0.64004,            0.028681,           0.0038056,            0.031815,            0.003631,            0.003631,            0.003631
                 195,            0.028252,            0.012687,            0.026835,             0.76293,             0.69118,             0.79323,             0.62981,             0.02854,           0.0038549,            0.037039,            0.003598,            0.003598,            0.003598
                 196,            0.029722,            0.012681,             0.02492,             0.80534,             0.75545,             0.83437,             0.65137,            0.029774,           0.0037423,             0.03151,            0.003565,            0.003565,            0.003565
                 197,            0.025729,            0.012271,            0.024475,             0.83417,             0.73087,             0.85467,             0.67846,            0.029127,           0.0038441,            0.029806,            0.003532,            0.003532,            0.003532
                 198,             0.02893,             0.01243,            0.027611,              0.8383,             0.77276,             0.85112,             0.67549,            0.028397,           0.0037851,            0.031999,            0.003499,            0.003499,            0.003499
                 199,            0.027621,            0.012762,            0.028201,             0.82538,             0.77062,             0.85401,               0.674,            0.031438,           0.0038788,            0.030661,            0.003466,            0.003466,            0.003466
                 200,             0.02938,            0.012813,            0.026802,             0.79278,             0.75284,             0.82073,             0.64641,             0.03038,           0.0038796,              0.0338,            0.003433,            0.003433,            0.003433
                 201,            0.030481,            0.012506,             0.02297,              0.8336,             0.71628,             0.82352,             0.65904,            0.030805,           0.0037555,            0.031612,              0.0034,              0.0034,              0.0034
                 202,            0.027753,            0.012235,            0.028388,             0.78869,             0.72588,             0.81884,             0.64206,             0.03178,           0.0039162,            0.030887,            0.003367,            0.003367,            0.003367
                 203,            0.025891,            0.012332,            0.027132,             0.86092,             0.65911,             0.84761,             0.65625,            0.031914,           0.0038865,            0.033431,            0.003334,            0.003334,            0.003334
                 204,            0.027026,            0.012468,            0.023041,             0.68071,             0.79288,             0.84778,             0.66286,            0.030926,           0.0038985,            0.032161,            0.003301,            0.003301,            0.003301
                 205,            0.027266,            0.012373,            0.020549,             0.81548,             0.76048,             0.86172,             0.67944,            0.030514,           0.0040194,            0.033955,            0.003268,            0.003268,            0.003268
                 206,            0.026792,            0.012101,            0.029195,             0.82883,              0.7538,             0.85915,             0.67719,            0.028714,            0.003996,            0.034961,            0.003235,            0.003235,            0.003235
                 207,            0.029336,            0.012415,            0.027868,             0.80839,             0.74253,             0.84006,             0.66317,             0.02797,           0.0040283,            0.031185,            0.003202,            0.003202,            0.003202
                 208,            0.027619,            0.012568,            0.023733,             0.83846,             0.70152,             0.83414,             0.66133,            0.028685,           0.0038944,            0.031613,            0.003169,            0.003169,            0.003169
                 209,            0.027391,            0.012346,            0.028095,             0.74978,             0.75775,             0.82935,             0.65548,            0.029767,            0.003861,            0.029886,            0.003136,            0.003136,            0.003136
                 210,             0.02564,             0.01242,             0.02346,             0.85239,             0.75916,             0.86376,             0.68357,            0.029679,           0.0038415,            0.027434,            0.003103,            0.003103,            0.003103
                 211,            0.027571,            0.012018,            0.024249,              0.8461,             0.79488,             0.87385,             0.68159,            0.029136,           0.0038691,            0.028482,             0.00307,             0.00307,             0.00307
                 212,            0.027569,            0.011816,            0.023537,             0.84004,             0.73525,             0.84783,             0.66532,            0.030548,           0.0037554,            0.031121,            0.003037,            0.003037,            0.003037
                 213,             0.02606,            0.012505,            0.022276,             0.78746,             0.77395,             0.83898,             0.66147,            0.030411,           0.0038529,             0.03171,            0.003004,            0.003004,            0.003004
                 214,             0.02748,            0.012394,            0.023673,             0.81254,             0.79294,             0.84674,             0.66902,            0.030501,            0.003792,            0.034242,            0.002971,            0.002971,            0.002971
                 215,            0.028513,            0.011995,            0.026811,             0.82718,             0.70807,              0.8303,             0.65657,            0.030148,           0.0037564,            0.033563,            0.002938,            0.002938,            0.002938
                 216,             0.02835,            0.012121,            0.022928,             0.73834,             0.77499,             0.83032,             0.66398,            0.030274,           0.0036322,            0.033274,            0.002905,            0.002905,            0.002905
                 217,            0.026659,            0.011677,            0.022174,             0.82814,              0.7278,             0.83357,              0.6684,            0.028705,           0.0036975,            0.033779,            0.002872,            0.002872,            0.002872
                 218,            0.028394,            0.012065,            0.028235,             0.84354,             0.71414,             0.84544,             0.67295,            0.028775,           0.0037592,             0.03189,            0.002839,            0.002839,            0.002839
                 219,            0.028263,            0.012606,             0.02472,             0.78222,             0.78097,             0.84883,             0.66802,             0.02991,           0.0038131,            0.031558,            0.002806,            0.002806,            0.002806
                 220,            0.025971,             0.01186,            0.020232,             0.83721,             0.72996,             0.82955,             0.66781,            0.028893,           0.0037099,            0.030927,            0.002773,            0.002773,            0.002773
                 221,            0.026872,            0.012266,            0.021384,             0.79628,             0.73174,             0.83163,             0.65415,             0.02945,           0.0037737,            0.034597,             0.00274,             0.00274,             0.00274
                 222,            0.026218,            0.012331,            0.019358,             0.85747,             0.69015,             0.81767,             0.64826,            0.028349,           0.0038683,            0.032226,            0.002707,            0.002707,            0.002707
                 223,            0.026031,            0.011974,            0.018228,             0.80653,             0.74425,             0.83105,             0.66989,            0.029171,           0.0038348,            0.028718,            0.002674,            0.002674,            0.002674
                 224,            0.026941,            0.011567,            0.022332,             0.76737,             0.75617,             0.82981,             0.67265,            0.029104,           0.0037143,             0.02813,            0.002641,            0.002641,            0.002641
                 225,            0.027839,            0.011586,            0.024514,             0.78953,             0.77253,             0.82272,             0.66107,            0.028326,           0.0037972,            0.026202,            0.002608,            0.002608,            0.002608
                 226,            0.027101,             0.01179,            0.023618,             0.82288,             0.74024,             0.83545,             0.66735,             0.02812,           0.0038037,            0.027616,            0.002575,            0.002575,            0.002575
                 227,            0.027888,            0.011759,            0.017932,              0.8129,             0.70649,              0.8112,             0.65446,            0.027015,           0.0037984,            0.030729,            0.002542,            0.002542,            0.002542
                 228,            0.027485,            0.011992,            0.020841,             0.72788,             0.77867,             0.82072,              0.6561,            0.026592,           0.0039463,            0.031588,            0.002509,            0.002509,            0.002509
                 229,             0.02761,            0.011585,            0.024267,              0.7991,             0.75463,             0.82831,             0.67276,            0.025992,           0.0038626,            0.029377,            0.002476,            0.002476,            0.002476
                 230,            0.025871,            0.012161,            0.019429,             0.74475,             0.77248,             0.83488,             0.67684,            0.026805,           0.0037374,            0.029932,            0.002443,            0.002443,            0.002443
                 231,            0.027875,            0.011952,            0.021243,             0.82099,              0.7492,             0.83183,             0.67076,            0.027001,           0.0037911,            0.032918,             0.00241,             0.00241,             0.00241
                 232,            0.027342,            0.012053,            0.021207,             0.80284,             0.74332,             0.83123,             0.66137,             0.02627,           0.0039228,            0.035103,            0.002377,            0.002377,            0.002377
                 233,            0.025695,            0.012413,            0.021383,              0.8196,             0.77805,              0.8394,             0.67427,             0.02634,            0.004004,            0.032911,            0.002344,            0.002344,            0.002344
                 234,            0.025685,            0.011481,            0.021134,              0.8154,             0.75754,             0.84149,             0.67271,            0.027401,           0.0038784,            0.028229,            0.002311,            0.002311,            0.002311
                 235,            0.025853,            0.011916,            0.019857,              0.8126,             0.73596,             0.82432,             0.66154,            0.027393,           0.0037941,            0.027133,            0.002278,            0.002278,            0.002278
                 236,            0.025275,             0.01194,             0.01868,             0.86853,              0.6897,             0.83964,             0.67508,            0.026737,           0.0037209,            0.026684,            0.002245,            0.002245,            0.002245
                 237,            0.023601,            0.011643,            0.019086,             0.73685,             0.81376,             0.85148,             0.68264,            0.027474,           0.0036745,            0.025497,            0.002212,            0.002212,            0.002212
                 238,            0.026493,            0.011644,            0.023678,             0.87099,             0.74171,             0.86796,             0.69874,            0.027341,           0.0037543,            0.024606,            0.002179,            0.002179,            0.002179
                 239,            0.026053,             0.01179,             0.02148,             0.85779,             0.76706,             0.86339,             0.69531,            0.027015,           0.0037654,            0.025458,            0.002146,            0.002146,            0.002146
                 240,            0.025766,            0.011859,            0.019897,             0.79908,             0.77875,             0.85535,             0.68577,            0.027176,           0.0038225,            0.027791,            0.002113,            0.002113,            0.002113
                 241,            0.023482,            0.011232,            0.021889,             0.77662,             0.79431,             0.84234,              0.6794,            0.028389,            0.003762,            0.028581,             0.00208,             0.00208,             0.00208
                 242,             0.02499,            0.011608,            0.018894,             0.81823,             0.75559,             0.84824,             0.68014,            0.028618,           0.0037352,            0.026631,            0.002047,            0.002047,            0.002047
                 243,            0.024467,            0.011828,            0.015708,             0.79138,             0.78542,             0.85429,             0.68516,            0.028022,           0.0037752,            0.025612,            0.002014,            0.002014,            0.002014
                 244,            0.023759,            0.011492,            0.017461,             0.78777,             0.76419,             0.85154,             0.68444,            0.028349,           0.0037656,            0.027146,            0.001981,            0.001981,            0.001981
                 245,            0.024677,            0.011608,             0.02061,             0.76463,             0.75977,             0.84393,             0.67847,            0.027932,           0.0037369,            0.026903,            0.001948,            0.001948,            0.001948
                 246,            0.023791,            0.011205,             0.01992,             0.72564,             0.80033,             0.82134,             0.65999,            0.029103,           0.0037897,             0.02975,            0.001915,            0.001915,            0.001915
                 247,            0.022386,            0.011199,            0.020752,             0.77531,             0.76678,             0.82784,             0.66506,            0.029587,           0.0038277,            0.029435,            0.001882,            0.001882,            0.001882
                 248,            0.024705,            0.011292,            0.022229,             0.82264,             0.74533,             0.83575,             0.67457,            0.028505,           0.0037873,            0.032759,            0.001849,            0.001849,            0.001849
                 249,            0.024574,            0.011098,            0.017542,             0.76945,             0.77748,              0.8371,             0.67451,            0.028823,           0.0038223,            0.031079,            0.001816,            0.001816,            0.001816
                 250,            0.025846,            0.011375,            0.020681,             0.76262,             0.75786,             0.83353,             0.67193,            0.028629,           0.0038055,            0.030107,            0.001783,            0.001783,            0.001783
                 251,            0.025976,            0.011828,            0.019884,             0.81496,             0.71646,             0.82417,             0.66597,            0.029317,           0.0037679,             0.02974,             0.00175,             0.00175,             0.00175
                 252,            0.023621,             0.01131,            0.019182,             0.72045,             0.78643,             0.83014,             0.67757,            0.028843,           0.0037694,            0.028962,            0.001717,            0.001717,            0.001717
                 253,            0.024137,            0.011089,            0.017862,             0.70623,             0.80385,             0.83149,             0.68134,            0.028823,           0.0037819,            0.029764,            0.001684,            0.001684,            0.001684
                 254,            0.024339,            0.011621,            0.019356,              0.7994,             0.75334,             0.83949,             0.68224,             0.02861,           0.0038425,            0.029917,            0.001651,            0.001651,            0.001651
                 255,            0.025048,            0.011385,              0.0196,             0.75023,             0.76676,             0.82449,             0.67073,            0.028341,           0.0039108,            0.031118,            0.001618,            0.001618,            0.001618
                 256,            0.022593,            0.010964,            0.018948,             0.78352,             0.76741,             0.82628,             0.67273,            0.027856,            0.003879,            0.033167,            0.001585,            0.001585,            0.001585
                 257,            0.021632,            0.010896,            0.015551,             0.72335,             0.74203,             0.80987,             0.66576,            0.026782,           0.0038845,            0.035076,            0.001552,            0.001552,            0.001552
                 258,            0.024794,            0.011292,            0.019629,             0.78616,             0.71864,             0.80564,             0.66038,            0.026552,           0.0038241,             0.03516,            0.001519,            0.001519,            0.001519
                 259,            0.023637,             0.01137,            0.019041,             0.74432,             0.74382,             0.81091,             0.66347,            0.026995,           0.0037558,            0.034696,            0.001486,            0.001486,            0.001486
                 260,            0.023985,            0.010878,            0.020757,              0.7701,             0.73634,             0.81025,             0.65914,            0.027544,           0.0038236,            0.034816,            0.001453,            0.001453,            0.001453
                 261,            0.023974,            0.011411,            0.016474,             0.74428,             0.79288,             0.82502,             0.66915,            0.027002,           0.0038723,            0.033161,             0.00142,             0.00142,             0.00142
                 262,            0.024299,            0.011043,            0.018692,             0.72216,             0.81419,             0.82501,             0.67084,            0.027185,           0.0038494,            0.030022,            0.001387,            0.001387,            0.001387
                 263,            0.021781,            0.010969,            0.018644,             0.73674,             0.77149,             0.83212,               0.676,            0.027371,           0.0039425,            0.029967,            0.001354,            0.001354,            0.001354
                 264,             0.02229,            0.010899,            0.014862,             0.74655,             0.80237,             0.82545,             0.66569,             0.02859,            0.003967,            0.029341,            0.001321,            0.001321,            0.001321
                 265,            0.022502,            0.010761,            0.019062,             0.74422,             0.77226,                0.81,             0.65288,            0.028622,           0.0039348,            0.030356,            0.001288,            0.001288,            0.001288
                 266,            0.022192,            0.010561,            0.018624,             0.77227,             0.75151,             0.80773,              0.6556,            0.028264,           0.0038629,            0.030969,            0.001255,            0.001255,            0.001255
                 267,             0.02393,            0.011069,            0.018753,             0.81496,             0.72867,             0.80597,             0.65297,            0.028267,           0.0038511,            0.032707,            0.001222,            0.001222,            0.001222
                 268,            0.021958,            0.010613,            0.017957,             0.83434,             0.72039,              0.8111,             0.66485,            0.028062,           0.0038023,            0.032415,            0.001189,            0.001189,            0.001189
                 269,            0.022293,            0.011115,            0.018873,             0.83185,             0.74425,             0.82683,             0.67514,            0.027644,            0.003788,            0.031134,            0.001156,            0.001156,            0.001156
                 270,            0.023481,            0.010638,            0.017167,             0.80862,             0.74205,             0.83502,             0.68108,            0.027832,            0.003833,            0.031483,            0.001123,            0.001123,            0.001123
                 271,            0.023684,            0.010703,            0.018386,             0.78818,             0.76542,             0.83086,             0.67671,            0.028111,            0.003841,            0.032613,             0.00109,             0.00109,             0.00109
                 272,            0.019704,            0.010801,            0.013316,             0.73879,             0.78383,             0.82092,             0.66804,            0.028045,           0.0038372,            0.032201,            0.001057,            0.001057,            0.001057
                 273,             0.02264,             0.01091,            0.019226,             0.80921,             0.74876,             0.82168,             0.67062,             0.02792,           0.0038642,            0.032441,            0.001024,            0.001024,            0.001024
                 274,            0.022258,            0.010778,            0.015035,             0.79486,             0.77081,             0.82436,             0.67069,            0.027844,           0.0038383,            0.032367,            0.000991,            0.000991,            0.000991
                 275,            0.021974,             0.01071,            0.018627,             0.81568,             0.76681,             0.83164,             0.68103,            0.027867,           0.0038671,            0.032399,            0.000958,            0.000958,            0.000958
                 276,             0.02266,            0.010842,            0.017714,             0.74416,               0.802,             0.83107,             0.68171,            0.027788,           0.0038285,            0.032075,            0.000925,            0.000925,            0.000925
                 277,            0.020505,            0.010535,             0.01707,             0.69684,              0.8006,             0.83556,              0.6852,            0.027601,           0.0037964,            0.032574,            0.000892,            0.000892,            0.000892
                 278,            0.022093,            0.010687,             0.01734,             0.80211,             0.74244,             0.84166,               0.689,            0.027427,           0.0037825,            0.034195,            0.000859,            0.000859,            0.000859
                 279,            0.022922,            0.010739,            0.017395,             0.83399,             0.72913,             0.84133,             0.69284,            0.027484,           0.0037656,            0.035269,            0.000826,            0.000826,            0.000826
                 280,            0.020318,            0.010657,            0.017682,             0.81796,             0.76867,             0.84786,             0.69696,            0.027101,           0.0037678,            0.036102,            0.000793,            0.000793,            0.000793
                 281,            0.020598,            0.010508,            0.015889,             0.82935,             0.75798,             0.84111,             0.69298,            0.027205,           0.0037395,            0.035865,             0.00076,             0.00076,             0.00076
                 282,            0.022771,            0.010758,            0.016306,             0.83867,             0.74504,             0.83469,              0.6865,            0.027654,           0.0037381,            0.033993,            0.000727,            0.000727,            0.000727
                 283,            0.021464,            0.010577,             0.01613,             0.83736,             0.77421,             0.83432,              0.6841,            0.028161,           0.0037258,            0.033544,            0.000694,            0.000694,            0.000694
                 284,            0.021012,            0.010424,             0.01699,             0.79771,             0.76814,             0.82397,             0.67373,            0.028306,            0.003729,            0.034098,            0.000661,            0.000661,            0.000661
                 285,            0.020035,             0.01104,            0.012486,             0.80912,             0.74731,             0.82818,             0.67358,            0.028082,           0.0037791,            0.033975,            0.000628,            0.000628,            0.000628
                 286,            0.021172,            0.010334,            0.015562,             0.73545,             0.77818,             0.82355,             0.66722,             0.02775,           0.0037652,            0.032915,            0.000595,            0.000595,            0.000595
                 287,            0.021731,            0.010972,            0.017789,             0.77299,             0.75966,             0.82274,             0.67165,            0.027629,           0.0037735,            0.031987,            0.000562,            0.000562,            0.000562
                 288,            0.021022,            0.010447,            0.015271,             0.75321,             0.76699,             0.82572,              0.6764,            0.027759,           0.0037895,            0.031961,            0.000529,            0.000529,            0.000529
                 289,            0.019842,            0.010702,            0.014825,             0.83128,             0.72183,             0.83434,             0.68228,            0.027783,           0.0037753,            0.031643,            0.000496,            0.000496,            0.000496
                 290,             0.01948,            0.010329,            0.014723,             0.83526,             0.72276,              0.8331,             0.68245,            0.027849,           0.0037467,             0.03213,            0.000463,            0.000463,            0.000463
                 291,            0.020778,            0.010839,            0.015046,             0.82231,             0.72466,             0.82983,             0.68059,            0.027814,           0.0037431,            0.032256,             0.00043,             0.00043,             0.00043
                 292,            0.019087,            0.010539,            0.014305,             0.82915,             0.73013,             0.83057,             0.68174,            0.028135,           0.0037336,            0.032483,            0.000397,            0.000397,            0.000397
                 293,              0.0215,            0.010272,            0.015043,             0.80577,              0.7403,             0.82777,             0.67966,             0.02857,            0.003722,            0.033041,            0.000364,            0.000364,            0.000364
                 294,            0.021409,            0.010241,            0.017395,             0.81157,              0.7304,             0.83179,             0.68596,            0.028687,           0.0037141,            0.033349,            0.000331,            0.000331,            0.000331
                 295,            0.020757,            0.010514,            0.015952,             0.83185,             0.71402,             0.83225,             0.68886,            0.028701,           0.0037082,            0.033433,            0.000298,            0.000298,            0.000298
                 296,            0.019025,            0.010162,             0.01564,             0.83442,             0.72701,             0.83237,             0.68853,            0.028689,             0.00369,            0.033289,            0.000265,            0.000265,            0.000265
                 297,            0.019886,            0.010422,            0.012176,             0.80427,             0.72989,             0.82855,             0.68666,            0.028624,           0.0036944,             0.03326,            0.000232,            0.000232,            0.000232
                 298,            0.018487,            0.010462,            0.012168,             0.77523,             0.75336,             0.82738,              0.6875,            0.028508,           0.0037048,            0.032816,            0.000199,            0.000199,            0.000199
                 299,            0.021013,             0.01078,            0.014988,             0.77694,             0.76822,              0.8311,             0.68718,            0.028438,           0.0037048,            0.032543,            0.000166,            0.000166,            0.000166
